Name,Rating,Address,URL,Price,Type,Phone,Cousine
La Primeur Century,4.0 ,"61, Jalan Harimau Tarum, Taman Century, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ChinesePizzaCafe,+60 7-334 9854,"Chinese, Pizza, Cafe, Fast food, Asian"
By Grace,4.5 ,"37, Jalan Horizon Perdana 4, Johor Bahru 79100 Malaysia",,,,+60 12-730 9966,Reservations
Image Cooker,4.0 ,"19b&C Jalan Harmonium Taman Desa Tebrau, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$,+60 12-767 7347,
Toast Box,3.5 ,"108, 110, Jalan Dedap 13, Johor Bahru Malaysia",,$,$CafeAsian,,"Breakfast, Brunch"
The Potter Kitchen,5.0 ,"Jalan Austin Perdana 3 #G-03, Austin 18 Versatile Suite, Johor Bahru 81100 Malaysia",,Italian,ItalianAsianMalaysian,+60 16-360 9968,
Cendol House,4.0 ,"Kampung Melayu Jalan Utama, Johor Bahru Malaysia",,$,$AsianMalaysian,+60 11-1756 4587,
Marina Seafood Restaurant,3.5 ,"Diversion Road Mandurriao, Iloilo City, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-224 1400,"Dinner, Lunch"
B.E Cafe,4.5 ,"46 Jalan Molek 1/28, Johor Bahru 81100 Malaysia",,Cafe,Cafe,+60 7-364 3128,
Jeju Black Korean Noodle Restaurant,4.0 ,"1 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,Asian,Asian,6072325722,
Capri Restaurant,4.5 ,"Jalan Mutiara, Johor Bahru 81100 Malaysia",,Italian,Italian,,Dinner
Secret Recipe,3.5 ,"Lot No. G21 Medini Lifestyle Mal, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$EuropeanAsian,+60 7-509 0327,
Restoran Gim Cheng,4.0 ,"No.2,jalan Sagu 36,Taman Daya,81100 Johor Bahru, Johor Bahru 81100 Malaysia",,,,,
Arashi Shabu Shabu,4.0 ,"Lot F10, 1st Floor, Aeon Bukit Indah Shopping Centre, Johor Bahru 81200 Malaysia",,,,+60 7-237 7702,
Goh Zha Lang Restoran Taiwan,4.0 ,"125 Jalan Sutera Taman Sentosa, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianTaiwanese,+60 7-334 4526,"Lunch, Dinner, Brunch"
BlackBall Bukt Indah,4.5 ,"No 67, Jalan Indah 15/2, Taman Bukit Indah, Johor Bahru, Johor, Johor Bahru Malaysia",,,,+60 12-773 9856,
Mexico Restaurant JB,5.0 ,"23 Jalan Hijauan 3, Horizon Hills, Johor Bahru 79100 Malaysia",,$,$MexicanLatinSpanish,+60 16-761 5824,"Mexican, Latin, Spanish"
Shakespeare Millkshakes,3.5 ,"9 Jalan Trus, Johor Bahru 80000 Malaysia",,$,$DessertCafe,+60 12-547 7885,Gift Cards Available
"Me'nate Steak Hub, Johor Bahru",3.5 ,"No. 113 & 115, Johor Bahru 80200 Malaysia",,$$ - $$$,$$ - $$$ItalianSteakhousePizza,+60 7-244 6767,Halal
Mac Murphy Irish Pub,5.0 ,"B -1 -16 , Lake Front, Persiaran Southkey 1, Southkey, Johor Bahru 81100 Malaysia",,Asian,AsianMalaysian,6073384673,Dinner
Infinitea,5.0 ,"15-G, Jalan Permas 11, Bandar Baru Permas Jaya, Johor Bahru 81750 Malaysia",,$,$JapaneseCafeAsian,+60 7-288 0957,"Japanese, Cafe, Asian, Taiwanese, Malaysian"
Palsaik Korean BBQ - Sutera Utama JB,4.0 ,"NO. 51 Jalan Sutera Tanjung 8/2 Taman Sutera Utama, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$BarbecueAsianKorean,+60 7-556 3833,"Barbecue, Asian, Korean, Grill"
Sushi House,4.0 ,"22 Jalan Indah 25/16, Taman Bukit Indah 2, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 7-239 6217,"Japanese, Sushi, Asian"
Vilaggio Restaurant,3.5 ,"48 Jalan Hang Tuah 4 Taman Skudai, Johor Bahru 81300 Malaysia",,$$ - $$$,$$ - $$$ItalianPizza,+60 7-556 7366,"Lunch, Dinner"
Bomnal Korean Cafe,5.0 ,"34 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,Cafe,CafeAsianKorean,+60 11-1777 3210,"Lunch, Dinner"
"Taang Shifu, City Square",3.5 ,"Jalan Wong Ah Fook J4-21, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianSoups,+60 7-207 2772,"Dinner, Lunch"
Restoran Bai Her,4.0 ,"8 Jalan Molek 2/1, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$Chinese,+60 19-753 7328,
Vanilla Bean Coffee X Patisserie,4.0 ,"no.2, Persiaran Senibong, Senibong Cove Wateredge Apartment, Johor Bahru 81750 Malaysia",,$,$DessertCafe,+60 6073804900,Cafe
TASIXI Hong Kong Dim Sum,4.0 ,"58, Jalan Eko Botani 3/2 Taman Eko Botani, Johor Bahru 79100 Malaysia",,Chinese,ChineseAsian,+60 16-778 9933,"Breakfast, Lunch"
LC Catering,4.0 ,"No 340 Jalan Balau 1, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$,+60 7-335 7355,
New Hong Kong Restaurant,3.5 ,"69 A Jalan Ibrahim Sultan, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseAsianCantonese,+60 7-222 2608,"Lunch, Dinner, Brunch"
Cheotnun Korean Dessert Cafe,4.0 ,"62 Jalan Tebrau Kim Teng Park, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$AsianKorean,+60 16-512 7168,
"Pappa Rich, City Square",3.5 ,"Jalan Wong Ah Fook Lot M2-23 & M2-26 Level 2 City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AsianNonya/MalaysianMalaysian,+60 7-222 2887,Halal
Dusk By Mok Mok,4.5 ,"49, Jalan Perang, Taman Pelangi, 80400 Johor Bahru, Johor Bahru 80400 Malaysia",,Fusion,Fusion,+60 19-771 0068,
Restoran Agneey's Cuisine,3.5 ,"No. 33 Jalan Titiwangsa 3/3 Taman Tampoi Indah, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$IndianAsianMalaysian,+60 7-235 5063,"Vegetarian Friendly, Vegan Options, Halal"
Brunch2Wine,3.5 ,"25-01 Jalan Molek 1/5c Taman Molek Jalan Ibrahim Sultan, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$ItalianFrenchSouthwestern,+60 7-207 1600,"Dinner, Breakfast, Lunch"
Permas Seafood Village,3.5 ,"Jalan Kampung, Johor Bahru 81750 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,607166388,"Dinner, Lunch"
TGI Friday's,3.5 ,"Wisma Jotic 2 Jalan Ayer Molek Town Centre, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$Pub,+60 7-221 3380,"Breakfast, Lunch, Dinner, After-hours"
Nyonya Leaf,3.5 ,"Jalan Wong Ah Fook MK3-07, City Square, Johor Bahru 80000 Malaysia",,$,$Quick BitesMalaysianVegetarian Friendly,+60 7-332 1100,Vegetarian Friendly
Dallah Restaurant,4.5 ,"No 25 ,25 A &25 B, Jalan Kolam Air 1 Kampung Nong Chik, Johor Bahru 80100 Malaysia",,Middle Eastern,Middle Eastern,+60 12-719 1009,"Lunch, Dinner"
Restoran E&Y,3.5 ,"Jalan Jaya Taman Maju Jaya, Johor Bahru 80400 Malaysia",,,,+60 7-332 2786,
Moonlight Cake House,3.5 ,"160 Jalan Sri Pelangi, Johor Bahru 80400 Malaysia",http://www.moonlightcake.com/,$$ - $$$,$$ - $$$ChineseAsianMalaysian,+60 7-333 9922,"Breakfast, Lunch, Dinner"
Farmland Porridge Steamboat,4.0 ,"91 Jalan Harimau Tarum, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$Chinese,,Chinese
Bay Street 66,4.0 ,"No. 153 & 155 Jalan Dedap 4, Johor Bahru 81100 Malaysia",http://www.facebook.com/Baystreet66jj,$$ - $$$,$$ - $$$,+60 7-287 7103,
Fern Pine Cafe @ Holiday Villa,3.5 ,"260, Jalan Dato Sulaiman Level 9, Holiday Villa Johor Bahru City Centre, Taman Abad, Johor Bahru 80350 Malaysia",,$$ - $$$,$$ - $$$AsianMalaysian,+60 7-290 3388,"Malaysian, Asian"
Twilight Bar & Lounge,3.5 ,"33 Jalan Seladang Taman Abad, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$ItalianChineseBar,+60 7-288 2666,"Bar, Pub, Malaysian, Italian, Chinese, Asian, Indonesian"
Palladium Cafe,4.0 ,"Jalan Eko Flora 1, Taman Eko Flora, 81100 Johor Bahru, Johor Eco Spring Show Village, Johor Bahru 81100 Malaysia",,Cafe,Cafe,,
Restoran Zhen Wei Ge,4.0 ,"No. 23-25, Jalan Setia 10/10, Taman Setia Indah, Johor Bahru 81100 Malaysia",,Chinese,ChineseSeafood,+60 16-710 9085,
Restoran Onn Kee Jaya,4.5 ,"78 Jalan Dato Toh Ah Boon, Johor Bahru 81200 Malaysia",,Asian,Asian,+60 16-793 5243,
Del's Kitchen,4.5 ,"61 Jalan Kuning, Johor Bahru 80400 Malaysia",,,,+60 7-331 1611,
Jusu Korean Dessert Cafe,5.0 ,"89, Jalan Mutiara Emas Utama, Taman Mount Austin,, Johor Bahru 81100 Malaysia",,Asian,AsianKorean,+60 16-242 8308,
Breeks Cafe,3.5 ,"106-108 Jalan Wong Ah Fook Level 3, J3-35, Johor Bahru City Square, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$AmericanCafe,607-207-2036,
Bakso Kubur Cina,5.0 ,"Jalan Pujaan Taman Dato Onn, Johor Bahru 80350 Malaysia",,Asian,AsianIndonesian,,
Han She Kitchen,4.0 ,"14 Jalan Layang 16 Taman Perling, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianFusion,+60 12-737 3510,"Lunch, Dinner, Brunch, Drinks"
Coffee Valley,4.0 ,"25 Jalan Eko Botani 3/5 Taman Eko Botani, Johor Bahru 79100 Malaysia",,Cafe,Cafe,+60 16-725 7664,
Kim Loong Restaurant,4.5 ,"19, Jalan Meldrum, Bandar Johor Bahru, Johor Bahru 80000 Malaysia",,Asian,AsianMalaysian,+60 11-1086 0350,
Tony Roma's,3.5 ,"Lot G112, Ground Floor, AEON Mall Tebrau City, No. 1, Jalan Desa Tebrau Lot G112, Ground Floor, AEON Mall Tebrau City, Taman Desa Tebrau, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$,+60 7-351 0749,"Reservations, Seating, Table Service, Takeout"
Vivo American Pizza & Panini,4.5 ,"Aeon Tebrau City Lot S-29, 2nd Floor, Johor Bahru 81100 Malaysia",,American,American,+60 16-213 7200,
Tom & Danny Coffee,4.5 ,"Lot 99, Jalan Sutera Tanjung 8/3, Tmn Sutera Utama, Johor Bahru 81310 Malaysia",,$$ - $$$,$$ - $$$Dessert,+60 10-760 4202,
Golfer’s Terrace,4.5 ,"No. 1 Jalan Eka Horizon Hills Golf & Country Club, Johor Bahru 79100 Malaysia",,,,+60 7-232 3166,
Bak Kut Teh Food Master Restaurant,4.5 ,"51 Jalan Setia 9/17, Johor Bahru 81100 Malaysia",,,,+60 12-561 8256,
Taiwan Recipe,3.5 ,"Lot LG-44 Lower Ground Floor KSL City 33 Jalan Seladang Taman Abad 80250, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$ChineseAsianTaiwanese,,"Lunch, Dinner, Brunch"
Hao Xiang Ch,5.0 ,"214 Jalan Sri Pelangi Taman Pelangi, Johor Bahru 80400 Malaysia",,Asian,AsianTaiwanese,,
Ship Village Seafood Restaurant,4.0 ,"Jalan Minyak Beku 68, Kampong Segenting, Batu Pahat, Johor Bahru 93000 Malaysia",,Seafood,Seafood,+60 7-428 7184,"Lunch, Dinner"
Haiiro Usagi,4.5 ,"75A, Jalan Maju, Taman Maju Jaya, Johor Bahru 80400 Malaysia",,$,$JapaneseFusion,+60 7-336 0209,"Japanese, Fusion"
The Bierhaus German Pub,4.0 ,"G5 Daiman Bowl Complex No.2, Johor Bahru Malaysia",,German,GermanContemporaryPub,60 7-354 0776,"Lunch, Dinner"
Chi-Gui Mala Hot Pot,4.5 ,"Jalan Dato Abdullah Tahir 01-03，01-05，01-06 Pangsapuri Dwi Galaksi, Johor Bahru 80300 Malaysia",,Chinese,Chinese,+60 7-382 1368,
Ah Ma Lobak Rice,4.0 ,"No. 72 Jalan Kuning, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianTaiwanese,+60 7-336 0754,"Chinese, Asian, Taiwanese, Singaporean, Malaysian"
Indonesian Corner Fast Food,4.0 ,"1, Jalan Bayu 2, Taman Perindustrian Tampoi Jaya, Johor Bahru 24083 Malaysia",,$,$,+60 7-232 8366,
Penang Road Famous Teochew Chendul,3.5 ,"106-108 City Square Level 3, Johor Bahru 80000 Malaysia",,$,$DessertAsianMalaysian,,Lunch
Auntie Lim Cafe,3.5 ,"5-1H, Jalan Austin Height Utama, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$,,
Angah Kitchens,4.5 ,"163 Jalan Adda 3/1, Johor Bahru 81100 Malaysia",,$,$Asian,+60 19-782 7277,Asian
ZEN Taiwanese Restaurant,4.0 ,"Lot S26, 2nd Floor, AEON Tebrau City Shopping Centre, 1 Jalan Desa Tebrau, Johor Bahru Malaysia",,Chinese,ChineseAsianTaiwanese,+60 7-352 0980,Reservations
Kai's Sushi Bar,4.0 ,"Iskandar Puteri, 7 Legoland Hôtel, Johor Bahru 79250 Malaysia",,Japanese,Japanese,+60 7-597 8888,
Hoki Cake Bakery,4.5 ,"67 Jalan Austin Heights 8/5 Taman Mount Austin, Johor Bahru 81100 Malaysia",,,,+60 17-779 6965,
Ah Yit Imperial,4.0 ,"2, Jalan Sutera 4, Taman Sentosa, Johor Bahru 80150 Malaysia",,,,+60 7-335 7653,
Sushi Zanmai,3.5 ,"Lot 209, Johor Bahru City Center 80000, Jalan Wong Ah Fook Johor Bahru Komtar JBCC, Johor Bahru 80000 Malaysia",,$$ - $$$,$$ - $$$JapaneseSushiAsian,+60 7-267 9900,"Dinner, Lunch"
Kedai Makanan Sin Kimdo,4.0 ,"25 Jalan Sutera, Johor Bahru 80150 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodBarbecue,,Dinner
Fat Butchery,5.0 ,"85, Jalan Beringin, Taman Melodies Taman Melodies, Johor Bahru 80250 Malaysia",,,,+60 13-200 4030,
Restaurant On Kee,4.0 ,"84 86,88,Jalan Permas 10, Bandar Permas Jaya, Johor Bahru 81750 Malaysia",,$$ - $$$,$$ - $$$ChineseCantonese,+60 7-388 2261,Reservations
Bharat Curry House,3.5 ,"27 & 29 Jalan Mutiara Emas 9/3, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$IndianAsianMalaysian,607 - 357 9619,"Vegetarian Friendly, Halal, Vegan Options"
Starbucks,4.5 ,"Jalan Premium Outlets, Lot 500, Johor Bahru 81000 Malaysia",,American,American,+60 7-590 9143,
Ding Seng Fresh Frog Porridge,3.5 ,"14 Jalan Indah 15/3 Taman Bukit Indah, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$ChineseAsianSingaporean,+60 19-755 9299,"Dinner, Drinks, Lunch, Brunch"
Buffet House BM,5.0 ,"G-02A, Ground Floor, Menara Zurich, No. 15, Jalan Dato Abdullah Tahir Taman Abad, Johor Bahru 80300 Malaysia",,$,$AmericanAsianThai,+60 11-3108 5541,"American, Asian, Thai, Malaysian"
Good Family Steamboat,5.0 ,"89, 85, Jalan Molek 3/10 Taman Molek, Johor Bahru 81100 Malaysia",,Chinese,ChineseSeafoodAsianSoups,+60 19-711 5572,
27@Cove,4.0 ,"LG-27, Lower Ground Floor, Puteri Cove Quayside, Johor Bahru 79000 Malaysia",,$$$$,$$$$BarBarbecueAsian,+60 7-510 4289,"Bar, Barbecue, Asian, Pub, Fusion, Malaysian"
Mandalika,5.0 ,"33, Jalan Seladang , Taman abad KSL City L1-098, Johor Bahru 80250 Malaysia",,$,$AsianIndonesian,+65 9796 9152,"Asian, Indonesian"
Tabushi Ramen,4.5 ,"No. 51 Jalan Austin Heights 8/3 Gf, Johor Bahru 81100 Malaysia",,,,+60 7-364 6216,
淡杯叻沙 Tampoi Laksa,4.5 ,"No. 17 Jalan Dato Muthuthambi, Johor Bahru 81200 Malaysia",,Chinese,Chinese,+60 16-720 4261,
Choco Choco,5.0 ,"No. 33 Jalan Seladang, Taman Abad, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$AmericanCafeInternational,+60 16-709 5334,
Star Deli,3.5 ,"22 Jalan Kolam Air 01, Nong Chik Heights, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$MalaysianHalal,+60 7-207 0496,Halal
BACCHUSj,4.5 ,"3 Jalan Nona LG-18, Lower Ground Floor, Johor Bahru 81200 Malaysia",,,,+60 11-2873 3516,
Sofia Di Stefano Bar & Bistro,5.0 ,"No. 3, Jalan Hijauan 3, Horizon Hills, Johor Bahru 79100 Malaysia",,$$$$,$$$$ItalianSouthwesternBar,+60 16-761 5824,"Italian, Southwestern, Bar, Pizza, Mediterranean"
Corner 61,5.0 ,"61 Jalan Sutera Tanjung 8/3 Taman Sutera Utama, Skudai, Johor, Malaysia, Johor Bahru Malaysia",,$$ - $$$,$$ - $$$SouthwesternAsian,6075542260,"Southwestern, Asian"
Durian Specialist,5.0 ,"Jalan Tropika 1/29, Taman Setia Tropika, Johor Bahru 81200 Malaysia",,Asian,AsianThaiMalaysian,+60 17-703 1125,
Chicken Delight,4.5 ,"15 Jalan Indah No. 0113, Level 1, Indahwalk 3, Taman Bukit Indah, Johor Bahru 81200 Malaysia",,$,$SouthwesternFast foodAsian,6072396138,"Southwestern, Fast food, Asian, Malaysian"
Guangxi Lao You Ji Restaurant,4.5 ,"No 2 Jalan Rosmerah 2/13 Taman Johor Jaya, Johor Bahru 81100 Malaysia",,,,+60 7-355 1088,"Takeout, Reservations, Buffet, Seating, Street Parking, Free off-street parking, Television, Serves Alcohol, Free Wifi"
Kerala Restaurant,4.0 ,"55, Jalan Tun Abdul Razak Susur 1/1 Wadi Hana, Johor Bahru 80000 Malaysia",,Indian,IndianSeafoodVegetarian FriendlyVegan Options,60 7-223 4282,"Vegetarian Friendly, Vegan Options"
Restoran Tapai Tang,4.0 ,"Jalan Chengai, Johor Bahru 80250 Malaysia",,,,6073333662,
Oleg Inspired By G Cafe,4.0 ,"Lot M3-04, Level 3, Podium 1, 106-108, Jalan Wong Ah Fook, Johor Bahru 80000 Malaysia",,Cafe,Cafe,+60 7-362 1561,
Sugar & Flour Creative patisserie,4.5 ,"65A Jalan Sutera Tanjung 8/2, Johor Bahru 81300 Malaysia",,Bakeries,Bakeries,+60 19-736 3366,
Old Town White Coffee,3.5 ,"Unit LG03 & LG04, Little Red Cube, Puteri Harbor, Nusajaya, Johor Bahru 79000 Malaysia",,$$ - $$$,$$ - $$$CafeMalaysian,+60 7-509 6186,Breakfast
Hwa Mei Bak Kut Teh,4.0 ,"146 Jalan Lumba Kuda Bukit Chagar, Johor Bahru Malaysia",,,,,
La Gourmet Desserts,3.5 ,"No 11 Jalan Kuning 2, Johor Bahru 80400 Malaysia",,Dessert,DessertCafe,+60 7-336 1911,
Sisters BBQ Korean Family Restaurant,4.0 ,"37 Jalan Indah 15/2, Johor Bahru 81200 Malaysia",,Asian,AsianKorean,+60 7-244 8259,
Restoran Tepi Pantai,3.5 ,"Kg. Teluk Jawa Masai, Johor Bahru 81750 Malaysia",,Chinese,ChineseSeafoodAsian,+60 7-388 2070,"Lunch, Dinner"
Hao Yun Restaurant,5.0 ,"22 Jalan Impian Senai 1, Johor Bahru 81100 Malaysia",,Chinese,Chinese,+60 17-736 2618,
Ikar,4.5 ,"No. 32G, Jalan Bestari 5/2 Taman Nusa Bestari, Johor Bahru 79150 Malaysia",,Chinese,Chinese,+60 12-711 6880,"Breakfast, Lunch, Dinner, Brunch"
Verbena,5.0 ,"Jalan Austin Perdana 3, Austin 18, Johor Bahru 81100 Malaysia",,Asian,AsianMalaysian,+60 7-212 1213,"Lunch, Dinner"
Marine Kitchen,4.5 ,"97, Jalan Beringin, Taman Melodies, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$SeafoodFusion,+60 12-711 5434,"Fusion, Seafood"
Moonlight Cake House Mount Austin,3.5 ,"No. 27 Jalan Austin Height 3 Taman Mount Austin, Johor Bahru 81100 Malaysia",,$$ - $$$,$$ - $$$ChineseSteakhouseCafe,+60 7-354 3311,
Suriyan Kitchen,4.0 ,"PTD 209400 LOT 205954 Jalan Permas Utara 1, BandarBaru, Johor Bahru 81750 Malaysia",,$$$$,$$$$IndianSouthwesternBarbecue,+60 17-201 9334,"Indian, Southwestern, Barbecue, Asian, Wine Bar"
Bert's Keller,4.5 ,"23 Jalan Pelanduk Taman Century, Johor Bahru 80250 Malaysia",,,,6073358788,
Awagyu Restaurant,4.5 ,"No 25C Jalan Dato Abdullah Tahir Taman Abad, Johor Bahru 80300 Malaysia",,$$ - $$$,$$ - $$$Japanese,+60 11-5776 4363,Japanese
Restoran Kip,5.0 ,"31, Jalan Indah 5/7, Taman Bukit Indah, Johor Bahru 81200 Malaysia",,,,+60 19-754 3020,
Subway,4.0 ,"Lot No. R11, Nusajaya Anjung Neighbourhood Centre, Johor Bahru 79250 Malaysia",,$$ - $$$,$$ - $$$AmericanFast food,+60 7-509 9540,
Qin Garden Kopitiam,4.0 ,"12 Jalan Trus, Johor Bahru 80000 Malaysia",,$,$,+60 12-721 1826,
Tip Top Grilled Fish & Drinks,4.5 ,"Stall 11, Jalan Mohamad Amin Food Centre, junctions Jalan Sungai Chat, Johor Bahru 80100 Malaysia",,,,+60 16-783 6966,
Restoran Reaz Corner,4.0 ,"S-24A, Jalan Dhoby, Johor Bahru 80000 Malaysia",,Middle Eastern,Middle Eastern,+60 13-744 0089,
Hock Heng Pandan Beef Ball,4.0 ,"169 Jalan Keris 1 Taman Sri Tebrau, Johor Bahru 80050 Malaysia",,Chinese,ChineseAsian,,
Paik's Pan,3.5 ,"NO. 33 Jalan Seladang LG-38, Level Lower Ground Floor, Ksl City, Taman Abad, Johor Bahru 80250 Malaysia",,$$ - $$$,$$ - $$$AsianKorean,6072891024,"Korean, Asian"
Russell Kitchen,5.0 ,"Paradigm Residence, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$Fusion,+60166726001,Fusion
Furusato Japanese Restaurant,5.0 ,"53 Jalan Kuning 2, Johor Bahru 80400 Malaysia",,$$$$,$$$$Japanese,+60 7-331 4428,
936 Kitchen,5.0 ,"Lot PTB 22056, Skudai Lbh, Danga Bay, Johor Bahru 80200 Malaysia",,Cafe,CafeContemporaryFusionHealthy,+60 7-859 0413,"Lunch, Dinner, Drinks"
Bakar Bakar Steamboat & Grill,3.5 ,"No. 1 1-01 Jalan Padi Emas 1/5 Uda Business Centre, Johor Bahru 81200 Malaysia",,$$ - $$$,$$ - $$$,+60 17-784 2210,
Madam Kwan's Mid Valley Southkey,5.0 ,"Midvalley Southkey, No 1, Persiaran Southkey 1 Lot F-001, Johor Bahru 80150 Malaysia",,Asian,AsianMalaysian,+60 7-288 1360,"Breakfast, Lunch, Dinner"
The Toast (Johor Jaya),5.0 ,"1, Jalan Masai Baru, Johor Jaya, 81100 Johor Bahru, Johor Bahru 81100 Malaysia",,Chinese,Chinese,,"Breakfast, Lunch, Dinner, Brunch"
Kerry’s Filipino & Asian Cuisine,,"G-25, Jalan Permas 10/5, G25, Johor Bahru 81750 Malaysia",,$$$$,$$$$Asian,+60 11-3132 0619,Asian
Drop Off Cafe Industry,5.0 ,"Lot 2928 103 Jalan Kempas Baru, Johor Bahru 81200 Malaysia",,Cafe,Cafe,+60 11-2169 6857,
B.E. Cafe,4.0 ,"2 Jalan Bestari 1/5, Johor Bahru 81300 Malaysia",,Cafe,Cafe,+60 7-364 3128,"Breakfast, Lunch, Dinner"
Fishionary Bistro Jb,4.5 ,"Jalan Kuning G15, Plaza Mentari Suncity, Taman Pelangi, Johor Bahru 80400 Malaysia",,$$ - $$$,$$ - $$$ChineseSeafoodAsian,+60 7-330 5751,"Chinese, Seafood, Asian, Fusion, Soups"
Penang 101   A taste of Penang ,5.0 ,"1 blok B Pusat perniagaan, taman daya, Johor Bahru Malaysia",,Chinese,ChineseAsianSingaporeanMalaysian,+60 16-708 8048,"Lunch, Dinner, Brunch, Drinks"
Rasa Repablik,4.5 ,"16 Jalan Padi Emas 1/4 Bandar Baru Uda, Johor Bahru 81100 Malaysia",,$,$IndianAsianThai,+60 13-718 8008,"Indian, Asian, Thai, Malaysian"
De Souza Restaurant ,5.0 ,"No.25, 7/8, Persiaran Austin Heights, Taman Mount, Johor Bahru 81100 Malaysia",,Asian,AsianGrillMalaysian,+60 17-774 4586,"Dinner, Brunch, Lunch"
Kopitiam Kim,4.0 ,"38 Jalan Kuning Taman Pelangi, Johor Bahru 80400 Malaysia",,,,+60 7-336 3542,
